MID,IOS_score,IOS_group,wc_self,wc_target,wc_intercept,Overlap_score,word_vec_avg_self,word_vec_avg_target,_merge,euclidean_distance,manhattan_distance,cosine_similarity
98,7,HighIOS,15,7,1,0.047619047619047616,"[ 0.06520622 -0.00512624  0.12804276  0.03229035  0.0168097   0.06735935
 -0.00403752  0.12057661 -0.07943095 -0.12059306  0.1428723  -0.11638628
 -0.04506389  0.0390677   0.02920513  0.0571261  -0.05286206 -0.12602459
 -0.03998923  0.03972113  0.09363548  0.09651966 -0.04842426  0.02524452
  0.03414986  0.01996588  0.05782398 -0.0419193   0.05592046  0.04402763
  0.05284602 -0.04824746 -0.03422849 -0.00316401 -0.00444971  0.06068573
  0.04838518  0.0904929   0.1040873  -0.10400299  0.00938917  0.08667941
  0.05322609  0.07795539  0.04777688 -0.04373721  0.07003462  0.1241862
 -0.01334407  0.02045645]","[ 0.08080582  0.04441794  0.05800483 -0.00082027  0.06618297  0.07723308
 -0.01668254  0.03131063 -0.10069413 -0.12424134  0.10092039 -0.01072088
 -0.04350232  0.14371304 -0.11290395  0.05580408 -0.12061063 -0.01605752
 -0.02708984  0.08118767  0.00860026  0.14257748  0.03753738  0.08425198
 -0.04341066 -0.10574304  0.01135955  0.03371191  0.1527569   0.1216334
  0.02291634 -0.02034957 -0.07667833 -0.04793208  0.01209118 -0.04200424
  0.00927412  0.11512227  0.07585873 -0.10943665  0.01073708  0.11945642
  0.07266136  0.07739922  0.03651248 -0.0827783  -0.04757863  0.10084806
  0.02634719 -0.01499313]",both,0.4328620780305889,2.4417611956596375,0.651
99,2,LowIOS,10,9,3,0.1875,"[ 0.00546868 -0.05563881  0.08282025 -0.06261402  0.03951991  0.07958235
 -0.04920519  0.06706877 -0.08827682 -0.08431883  0.15405205 -0.09273441
  0.02005931 -0.00805333  0.0376765   0.08895086  0.00465543 -0.03564865
 -0.03511598  0.09736767  0.0843759   0.11265137  0.0784752   0.06188636
  0.03713938 -0.06687055  0.09989059 -0.05598381  0.12119414  0.03845242
  0.08980401 -0.06405846 -0.03008378 -0.01743274 -0.06982432  0.11942694
  0.06372657  0.13135576  0.1625118  -0.15372036  0.07177861  0.14249489
  0.04572409  0.10673976 -0.01486738 -0.07647352  0.03502014  0.12475214
  0.05910313 -0.01339194]","[ 0.06801978 -0.06492463  0.10933442  0.015072   -0.02937267  0.07098791
 -0.03089889  0.06396415 -0.15644583 -0.1655092   0.18779844 -0.08488998
  0.03128624  0.03342335 -0.06357308  0.09881477  0.00036729 -0.05889674
 -0.03174054  0.08656505  0.14449604  0.20326172  0.04862399  0.07818992
  0.02860844 -0.07324122  0.10447194 -0.03381068  0.13844375  0.07594457
  0.13576052 -0.02627859 -0.06879796  0.00072292 -0.07677001  0.12077553
 -0.03996541  0.14588107  0.15231785 -0.09844795  0.09003945  0.12032592
  0.04154219  0.09261037  0.05768166 -0.09419642  0.02084971  0.20976488
  0.07461814 -0.0547369 ]",both,0.30343248223913705,1.602340112440288,0.898
100,3,LowIOS,10,12,2,0.1,"[ 0.16246535 -0.03605923  0.12302289  0.03020004 -0.01320286  0.08821564
 -0.07227897  0.0964622  -0.09332967 -0.16538878  0.12761444 -0.09044319
  0.02940219  0.0527035  -0.03887326  0.04122529  0.02618278 -0.15934129
 -0.05218223 -0.01458018  0.12177853  0.0726262  -0.00890144  0.07282424
  0.11934159 -0.11028899  0.0624421   0.01550365  0.08611841  0.05857738
  0.09263369 -0.03425017 -0.07031929  0.0183371  -0.01514213  0.08757054
  0.05691147  0.16900958  0.05835234 -0.07411677  0.00382076  0.15172641
  0.01230317  0.10305335  0.05535826 -0.04224494  0.0998784   0.2432877
  0.12594296 -0.0259595 ]","[ 0.1717168  -0.0455227   0.08302858 -0.00260336  0.03994798  0.02290756
 -0.08235224 -0.0109628  -0.04703857 -0.11111379  0.14880241 -0.0884121
 -0.01175613  0.1125553  -0.04399028  0.03519322 -0.00026275 -0.10471115
 -0.05249527  0.04182919  0.10591298  0.09214757  0.05020873  0.07536643
  0.01668353  0.00488309  0.09148362  0.05231694  0.04629927  0.03217139
  0.06297266  0.00304015 -0.05314277 -0.0031904  -0.00946826  0.01531965
  0.0129206   0.15076177  0.06593712 -0.09831186 -0.0045915   0.12059442
  0.02297458  0.08342578  0.0957791   0.0095497   0.00888807  0.1969776
  0.03624425 -0.04378771]",both,0.32799767977603717,1.832646382972598,0.863
103,7,HighIOS,23,24,7,0.175,"[ 0.06651755  0.00950758  0.1053886  -0.00368173  0.00686509  0.07374075
 -0.07599428  0.04126827 -0.02894138 -0.06526741  0.0877943  -0.04455508
 -0.06784213  0.055744    0.00898029  0.0812104  -0.04752174 -0.05838013
 -0.08414216  0.1048332   0.08299418  0.11858596  0.00644258  0.01131143
  0.06179387 -0.07463276  0.06481861 -0.05794473  0.1152159   0.04462745
  0.08726455 -0.01096081  0.01285231  0.02105667  0.0046574   0.09420066
  0.06002225  0.1402995   0.133715   -0.10683039 -0.03711706  0.06102373
  0.06250942  0.04382636  0.04166649 -0.05280137  0.04101384  0.10224818
  0.02245875  0.04851963]","[ 0.10547068  0.01244375  0.11211661 -0.02639652  0.0129105   0.07488479
 -0.0085374   0.04767268 -0.04561739 -0.1312732   0.12934363 -0.04758147
 -0.03742092  0.11830931 -0.03959222  0.08865631 -0.03393432 -0.09124686
 -0.05275333  0.05030096  0.07007201  0.1317093  -0.00494608  0.07932474
  0.05522479 -0.07529604  0.07937807 -0.03211958  0.08265055  0.06785012
  0.10711958 -0.01952684  0.00698201  0.00571786 -0.03364099  0.12265797
 -0.00398439  0.13444819  0.09790494 -0.11297639  0.03058581  0.09817527
  0.06260605  0.11580697  0.00025842 -0.09663453  0.01730461  0.10576843
  0.06926359 -0.00642932]",both,0.24942572789373565,1.389229021500796,0.886
104,1,LowIOS,16,5,3,0.16666666666666666,"[ 0.02390588 -0.02795727  0.15676042  0.0026336   0.05801207  0.08049125
 -0.01961835  0.04703325 -0.0693782  -0.05125306  0.07638226 -0.06277838
 -0.09638005  0.06410488 -0.03951061  0.08856741 -0.06991795 -0.04123268
 -0.02429692  0.04726657  0.07197818  0.11565172 -0.00503014 -0.024837
  0.04536071 -0.03202274  0.09824947 -0.04300622  0.05429308  0.04000422
  0.08341773 -0.02955341 -0.04071623 -0.00946638  0.00697386  0.01832011
  0.02542308  0.11733405  0.08039652 -0.0748604   0.02170606  0.14205843
  0.04011711 -0.00215222  0.05820974 -0.03995708  0.04165648  0.1112394
  0.0059866   0.03158472]","[-0.01102931 -0.11354611  0.10473116 -0.06017598  0.0651567   0.11941189
 -0.03746107  0.00311454 -0.02195337 -0.10829588  0.02034607 -0.08158851
 -0.1828027   0.03879364  0.0749424   0.1613928  -0.05467309 -0.01497024
  0.03117519  0.00699871  0.02823231  0.19671707 -0.04692886  0.01647545
 -0.08181534 -0.01501593  0.14307469 -0.07883147  0.00600568  0.07635367
  0.09516884  0.0316256   0.0078593  -0.03988916  0.04456331  0.02416448
  0.13497177  0.20965621  0.03577816 -0.08348686 -0.00956408  0.14980224
 -0.01210283  0.07958388  0.07393448 -0.0684161  -0.01033348  0.10900386
  0.05914301  0.0355623 ]",both,0.37914677142042097,2.2552468571811914,0.774
106,3,LowIOS,7,1,1,0.14285714285714285,"[ 0.03551286 -0.0136052   0.14883475  0.01996281  0.05369423  0.07970933
 -0.0701458   0.08079804 -0.06834567 -0.04032626  0.10157305 -0.03569392
 -0.02731484  0.09316851 -0.0125711   0.08570629  0.00084913 -0.09144203
 -0.02823021  0.11749511  0.18388413  0.22027837  0.05354611  0.02948372
  0.08360458 -0.09707332  0.12054851 -0.05488706  0.06807365  0.07542513
  0.07812376  0.02360761 -0.04963741  0.04953759  0.00337909  0.07416622
 -0.04502701  0.10476799  0.13489452 -0.02535174  0.04296584  0.03225523
 -0.00467877  0.10098331  0.10083248 -0.05861586  0.06700759  0.07412642
  0.05581952  0.02829411]","[-0.12244472  0.08506945  0.37974653  0.12219112  0.10913444  0.18157256
 -0.13434272 -0.14052261 -0.18542036 -0.08892633  0.18474734  0.16299258
 -0.10695881 -0.1731109   0.0533818  -0.00592784 -0.02220126  0.04389568
 -0.072359    0.2595782   0.08932277  0.27141142  0.08027203 -0.21480198
  0.19366497 -0.01224035  0.04764429 -0.14372903  0.14140534 -0.01805264
  0.09474239 -0.10040195  0.04303667  0.07761846 -0.00110483  0.18580177
 -0.16214636  0.17417412  0.26681262  0.04778054 -0.10799459 -0.01187478
 -0.14454536  0.03399004  0.00177313 -0.14411716  0.1756754  -0.00063019
 -0.02146375 -0.14493662]",both,0.8216567556179375,5.05792215000838,0.57
110,2,LowIOS,2,1,0,0.0,"[-0.09689514 -0.01303733  0.31273127  0.02465067 -0.19971767  0.12591502
 -0.12758714 -0.10934773  0.00040765  0.04532445  0.03229446  0.10023788
 -0.0515719  -0.06261183  0.02910232  0.02454771 -0.00035761  0.13919663
  0.00146014  0.14972912  0.13567378  0.02825308  0.02165041 -0.10272033
  0.10748892  0.0029965   0.10261653  0.00223021  0.14286682  0.02416778
  0.13053492  0.03401479  0.08914554  0.13290468 -0.06533737  0.1304344
 -0.174237    0.10775203  0.20808533 -0.04379238 -0.09789623  0.05698053
 -0.12604836 -0.07424691 -0.02316798 -0.03568021  0.03196162  0.05358641
  0.05069522 -0.04206059]","[-0.0979448   0.08260778 -0.10529925 -0.10637449 -0.06515829  0.0156747
  0.08967051 -0.02742672 -0.2917306   0.04931106  0.07849904 -0.10658352
 -0.03197766 -0.27994084  0.03407573  0.22926779 -0.18541913  0.03282878
 -0.22735947  0.2540307   0.0835078  -0.07378262 -0.20971929  0.09438429
  0.0333653  -0.27299625 -0.058965   -0.16475101  0.0817052   0.13232289
  0.08649772  0.1133598  -0.0426182   0.14671318 -0.21617056  0.3065917
  0.01941193  0.17804433 -0.00170891 -0.2195513   0.04230165  0.23334679
  0.00983645  0.10235158 -0.06763689  0.00880806 -0.07996355  0.00142441
 -0.12512983 -0.06389519]",both,1.1038078617250635,6.565909570083022,0.212
113,2,LowIOS,10,8,1,0.058823529411764705,"[ 0.067823   -0.00300507  0.10699318  0.00613612  0.04686021  0.12967631
 -0.07759393 -0.064082   -0.04223239 -0.12284659  0.1150921   0.00723757
 -0.01170407  0.07519275 -0.03880579  0.05079411 -0.04656026 -0.10638062
 -0.09154975  0.05060875  0.11096728  0.10606857 -0.02786825 -0.05849282
  0.10005803 -0.00886398  0.16088505 -0.01489873  0.01912675  0.03495789
  0.06461517 -0.01252063 -0.03435289  0.03530332 -0.06425917  0.07924333
 -0.06677166  0.11529671  0.03876475 -0.00828589  0.02578385  0.06534909
 -0.02646809  0.12188596  0.12426545 -0.00782469  0.09914242  0.13104796
  0.06426564 -0.00611825]","[ 0.15198715 -0.01196434  0.0948445  -0.02545575  0.04020953  0.08138014
 -0.08253152 -0.0577283  -0.05057377 -0.02218237  0.08643595 -0.00575906
 -0.02383681  0.16947037 -0.01496241  0.04652938 -0.01648526 -0.1341033
 -0.00148686 -0.03720547 -0.00774484  0.07930324  0.03681791 -0.02211244
  0.06892148 -0.00943481  0.10191721 -0.00090568  0.01689283  0.0530038
  0.05554014  0.00316299 -0.00748017 -0.00163753  0.02991485 -0.02618135
 -0.06516147  0.0839426   0.05290884 -0.09343895 -0.01317021  0.08509444
 -0.00448412  0.08442532  0.09658952  0.009649    0.10060617  0.13087401
  0.00051097 -0.07610405]",both,0.3449885480724644,1.814550032839179,0.767
114,4,NA,9,2,0,0.0,"[ 0.09941169  0.01471693  0.03304269  0.00154241  0.07402221  0.02231943
 -0.00820212 -0.00799775 -0.05461617 -0.04800543  0.09645569 -0.06389481
 -0.06975029  0.05112106 -0.03477453  0.0527822  -0.00899497 -0.0431323
 -0.05436901  0.10005343  0.11769791  0.09613822  0.0622311   0.11411732
  0.00230139 -0.07458754  0.04972308 -0.01459063  0.01974894 -0.02183786
  0.04366977 -0.01019611 -0.05111748  0.02821835 -0.01324728 -0.00782941
  0.08513997  0.0527943   0.10288229 -0.20235404  0.04542135  0.09936865
 -0.0481543   0.10713394  0.02388015 -0.01960293 -0.02443773  0.14724132
  0.01357418 -0.04480443]","[ 0.05932104  0.02096242  0.13772674  0.02437822  0.07008168  0.05722634
 -0.02191782 -0.00849567 -0.08337504  0.02099977  0.02163672  0.07488899
 -0.06090281  0.06895065 -0.04380587  0.08941545 -0.2237476  -0.01740559
  0.05808563  0.07195004  0.03678419  0.12216414 -0.1288228  -0.05267868
  0.09898588 -0.02658048  0.10978372 -0.00774153  0.03164181  0.17726788
  0.2326683  -0.11586424 -0.09565311  0.08262427  0.09126427  0.08975068
  0.00870231 -0.02612598  0.0874554  -0.01700621  0.06999159  0.00395661
  0.05529363 -0.11433327  0.11142765 -0.16893741  0.0622496   0.03846043
 -0.12532902  0.11730091]",both,0.7189922200361126,4.009141037240624,0.213
121,4,NA,18,18,3,0.09090909090909091,"[ 0.11176878  0.01060641  0.1177981  -0.00960478  0.0124641   0.04705703
 -0.01216568  0.07108489 -0.05701686 -0.1008118   0.10696846 -0.07221274
 -0.05872529  0.02206762  0.00957316  0.09638949 -0.02646652 -0.08089522
 -0.03148343  0.05189986  0.08383302  0.1240684  -0.05346387  0.00991915
  0.05076242 -0.01477     0.06097732 -0.03365234  0.07093111  0.0742137
  0.12626043 -0.05462921 -0.02770079  0.03500178  0.01161852  0.07122904
  0.06983302  0.11977456  0.06369351 -0.08891561  0.01381415  0.11220406
  0.00989406  0.02123984  0.08906712 -0.11446445  0.05278786  0.11354975
  0.00603169 -0.00088966]","[ 0.06175449  0.03288749  0.05317047  0.03211274  0.02717657  0.04583189
 -0.0895476  -0.01709256 -0.11175616 -0.04491113  0.12920026 -0.08293501
 -0.02720896 -0.01292611  0.02176123  0.09887822  0.00363533 -0.04889882
 -0.04488437  0.0784816   0.16877787  0.1539299  -0.04706887  0.0802335
  0.07822316 -0.0439581   0.07048042  0.00257117  0.06432589  0.04648165
  0.074522   -0.00548047  0.00414704  0.02721537 -0.04474766  0.07372446
  0.03559029  0.12965757  0.06898174 -0.07871194  0.06261008  0.07190017
 -0.01759756  0.11565441  0.0770987  -0.0381475   0.02770246  0.14006153
  0.00797692 -0.03048573]",both,0.29040765618855013,1.6566582582890987,0.83
127,4,NA,1,5,0,0.0,"[ 0.08935974 -0.11598299  0.17021519  0.09902841  0.04455134  0.10918676
 -0.10771292 -0.08972722 -0.06848148 -0.23819692  0.1386303  -0.10657793
 -0.05847527  0.15690498 -0.04094482  0.09528925 -0.09004938 -0.3028322
 -0.1057723  -0.09397451 -0.02265497  0.28944358  0.08023724 -0.06642918
  0.29384562 -0.02281217  0.12000511  0.20924048  0.19544482  0.15347055
  0.1925133   0.02451538  0.00451856 -0.09427667 -0.02345801  0.2127918
 -0.05666462  0.18459783 -0.05627526 -0.02675963 -0.0036412   0.18959697
  0.01653041  0.10485017 -0.14613082 -0.08205634  0.10633596  0.28582856
  0.05171128 -0.22154155]","[-0.02058737  0.02684083  0.14688614  0.00790729  0.07552929  0.11599221
 -0.01385043  0.01909447 -0.17909516 -0.09278588  0.05104959 -0.05356991
 -0.09568974 -0.03907939 -0.07463925  0.01994692 -0.12246559 -0.03292466
 -0.08576037  0.08745159  0.02646745  0.16555534  0.08366621 -0.03899215
  0.05279939 -0.02887046  0.10026185 -0.08954047  0.13896474  0.04725488
  0.0943527  -0.08353225 -0.11550276  0.04316868 -0.01545587  0.11255261
  0.08060334  0.05537803  0.1486233  -0.10031532  0.03987645  0.10789663
  0.01394442  0.04839246 -0.00871071 -0.0157098   0.08569519  0.12768695
 -0.06165419 -0.02711065]",both,0.8368181024602086,4.773965961299837,0.549
130,2,LowIOS,13,8,0,0.0,"[ 0.06663844  0.03411441  0.07538746 -0.01594349  0.01967015  0.05259804
 -0.05292804  0.06951271 -0.13571881 -0.16063778  0.09087277 -0.04775286
 -0.02013486  0.06397197 -0.075554    0.08549254  0.03115365 -0.0600011
 -0.03656226  0.0743593   0.0830261   0.13821979  0.02205056  0.05899491
 -0.01107776 -0.03744382  0.07523084  0.05533249  0.10404366  0.0676337
  0.10788604 -0.00247392 -0.00751377 -0.02992406 -0.06131726  0.06364663
 -0.07257255  0.03591572  0.05760157 -0.09560838  0.06025586  0.0862738
  0.06073777  0.10580542  0.11537189 -0.042737   -0.00276943  0.18363075
  0.02502021  0.00610694]","[ 0.06115038 -0.09192548  0.06475052 -0.01166616  0.01418432  0.05913752
 -0.0398307   0.01869732 -0.04449421 -0.10681964  0.11859819 -0.0466784
  0.02749254  0.09741075 -0.05188767  0.0399093   0.07017241 -0.18798018
 -0.05957313  0.02831614  0.1416866   0.01318589  0.02837485  0.08335404
  0.12273914 -0.03706701  0.21393937  0.05001931  0.07297228  0.10157401
  0.13357621  0.03617899 -0.08065247 -0.02170634 -0.03330447  0.05948418
 -0.08237996  0.05768707  0.07559911 -0.06302386  0.01305301  0.02989118
  0.06038569  0.12335542  0.05736023  0.04846283 -0.00442934  0.15902999
  0.06004865 -0.09830856]",both,0.3961089816133501,2.036634577671066,0.746
131,2,LowIOS,17,3,1,0.05263157894736842,"[ 0.06926326 -0.01711857  0.06953888  0.04717467  0.06302152  0.05579735
 -0.03084754  0.00550174 -0.02335669 -0.05953365  0.12823822 -0.09869187
 -0.0471083   0.05016598  0.0401515   0.09715737 -0.10967694 -0.099124
  0.01556129  0.03774898  0.07983445  0.07028265 -0.02509061 -0.03214469
  0.04941988 -0.03459782  0.05674093 -0.08158033 -0.05987331  0.00218323
  0.02417305 -0.04578444 -0.03254882 -0.02234116 -0.02756501 -0.00895725
  0.10074339  0.1063535   0.03362534 -0.05267698 -0.01357664  0.10216788
  0.06001369  0.04238247  0.08016688 -0.0077293   0.116505    0.10091425
  0.07590049  0.03732814]","[ 0.06124612 -0.00902399  0.05793038  0.01249142  0.04064792  0.0899502
 -0.0272853   0.02542067 -0.28026128 -0.09187558  0.12957312 -0.14982155
  0.0967897  -0.00609942 -0.00336565  0.10054264 -0.12094103 -0.06497095
 -0.06405295  0.08021318  0.26907113  0.15622984  0.0290888   0.10114256
  0.02286014  0.00448097  0.28046986 -0.08211543  0.02744754  0.0742652
  0.08635591 -0.09624481 -0.13490227  0.04018868 -0.14635321  0.01197863
  0.05015123  0.08960953  0.14747886 -0.12141831  0.07618705  0.06756654
  0.1516769   0.1076517   0.11507294 -0.03862862  0.03694793  0.3079736
  0.05729955  0.03780329]",both,0.6057560849567613,3.130616475827992,0.678
132,4,NA,13,12,6,0.3157894736842105,"[ 0.16184954 -0.05742189  0.07793033  0.04595708 -0.0035611   0.00889452
 -0.14548056 -0.05874605 -0.11354383 -0.10316187  0.08148847 -0.09852169
  0.09761892 -0.00339844 -0.07028969  0.02718432  0.10241354 -0.11527491
 -0.12104158 -0.03144937  0.17137139  0.12764578  0.01484936  0.09431107
  0.05723181  0.0352933   0.12011636  0.03951813  0.10717398  0.08555658
  0.08852495 -0.01303959 -0.09839831  0.0202318  -0.01955564  0.10777888
 -0.03311184  0.1838199  -0.00508514 -0.0521366   0.07337289  0.0481123
  0.00369994  0.1051429   0.12706925  0.00735478  0.00145286  0.24116956
  0.065967   -0.05774614]","[ 0.12675712 -0.05929607  0.09765113 -0.00087032 -0.0085415   0.01175845
 -0.11233415 -0.04868998 -0.08161625 -0.13273641  0.13744074 -0.0589828
  0.02992323  0.03053707 -0.05262664  0.073884    0.09007667 -0.13451502
 -0.08535448 -0.00395002  0.15924819  0.09662578 -0.03221921  0.05782614
  0.0634891  -0.05041146  0.11422161  0.00639403  0.06051785  0.11393719
  0.08311313 -0.00207438 -0.09937903  0.01858172 -0.0075486   0.09605569
 -0.03372613  0.20126621  0.02166756  0.00404415  0.04196288  0.06043701
  0.04419668  0.15796718  0.13616803  0.03266929  0.05073746  0.18485399
  0.07270709 -0.04530753]",both,0.2351083493669453,1.345006626099348,0.931
137,6,HighIOS,15,19,3,0.0967741935483871,"[ 0.08897372 -0.05030468  0.12065858 -0.03695881 -0.00167131  0.04726748
 -0.02722653  0.12354392  0.01944793 -0.13452078  0.13615754 -0.1022618
 -0.03539647 -0.01009442  0.00290623  0.11076485 -0.06902251 -0.0889224
  0.00514503  0.02860244  0.05052893  0.11787087 -0.03776741  0.06562817
 -0.0099442  -0.00240783  0.02077688 -0.09027819  0.03584107  0.08238713
  0.0980466  -0.0221854   0.02837672 -0.02407317 -0.00585041  0.06970561
  0.08896246  0.11435441  0.11426044 -0.126094    0.02297894  0.13253023
  0.04397715  0.06425422  0.01567558 -0.06626409  0.11127719  0.05402125
  0.04811376  0.02323112]","[ 6.6970050e-02 -6.4254012e-03  3.7469503e-02  1.8931827e-02
 -6.3152364e-03  5.5376045e-02 -6.1898224e-02  3.3373624e-02
 -3.3250082e-02 -7.6984935e-02  8.7231956e-02 -7.4222483e-02
 -1.4867100e-02  6.5029189e-02  1.2149309e-04  7.4484773e-02
 -1.2874565e-02 -5.3979348e-02 -3.0823996e-02  6.5178245e-02
  9.3326308e-02  1.1342579e-01  3.1801563e-02  6.7536071e-02
  2.4764221e-03 -5.4136075e-02  5.4584812e-02 -1.8249655e-02
  6.5429665e-02  7.9094961e-02  4.5050997e-02 -4.1229218e-02
 -1.5254174e-02  1.3556466e-02 -2.6442628e-02  8.3558857e-02
  4.4133805e-02  9.1254130e-02  5.5229709e-02 -1.4289375e-01
  7.8259207e-02  8.5757919e-02  3.1797450e-02  1.0129271e-01
  2.4862666e-02 -2.0791953e-02  6.0444381e-02  1.2864804e-01
  9.2427135e-02 -5.9088312e-02]",both,0.3185966306676911,1.939222190529108,0.793
142,5,HighIOS,4,5,0,0.0,"[ 0.05211455  0.01985295  0.14359482 -0.01595096  0.07122071  0.03616894
 -0.03083179  0.14956391  0.01522874 -0.10373005  0.08743237 -0.14930877
 -0.05405965  0.03647767  0.01641684  0.03229041 -0.02502014  0.00182918
  0.00866059  0.03805653  0.00916591  0.07090166 -0.04454565  0.13479434
 -0.01163964 -0.05616844  0.00162863 -0.14792834  0.02543367  0.02752016
 -0.01774341 -0.08779005 -0.06753694  0.05038418 -0.05786393  0.0635627
  0.10654746  0.08377132  0.12318406 -0.08970773  0.02715359  0.19824423
  0.08311694  0.06921834  0.08896068 -0.11041088  0.05320352  0.10543883
  0.03833409  0.05568646]","[-0.0498855   0.02598397  0.13218455 -0.0192428   0.02344332  0.13218942
 -0.14525424 -0.02414575 -0.17949337 -0.02624406  0.06743894  0.01696541
 -0.08213795  0.04345323 -0.00953261  0.05559148  0.0074475  -0.07083847
 -0.02567587  0.11528094  0.16221097  0.17661607  0.01824946  0.00787009
  0.0897622  -0.02713234  0.10880955  0.05645896  0.12087081  0.0527304
  0.14340381 -0.01165652 -0.05497871  0.10399346  0.00677624  0.05857209
 -0.09330192  0.08992945  0.05257385 -0.02763664  0.00990475  0.03588652
 -0.03097809  0.05497755  0.07828863 -0.05095091  0.09064103  0.07421908
 -0.02241552  0.04581949]",both,0.647411059272696,3.554487882182002,0.33
144,2,LowIOS,9,8,2,0.13333333333333333,"[ 0.05647385 -0.00127322  0.1270389  -0.04558496 -0.02131002  0.1207312
  0.02303221  0.0623866  -0.08011804 -0.09108853  0.11386502 -0.00924059
 -0.02924595  0.06807178 -0.08772911  0.06188288 -0.08925879 -0.09274605
 -0.02133617  0.08224302  0.0884513   0.08656742 -0.05309977 -0.00455428
  0.05905636 -0.05716919  0.05840732  0.04482762  0.10241149  0.07083268
  0.08974124  0.00901746 -0.01456438  0.08305313 -0.02716349  0.05379508
 -0.00040337  0.04169532  0.04454405 -0.10439399  0.01901378  0.13068178
 -0.0028133   0.03622886  0.0419651  -0.03490094  0.02837416  0.10575062
  0.00369096  0.06350129]","[ 0.09853373  0.03750429  0.12513739  0.01553917  0.00550952  0.05140992
 -0.02054886  0.0213038  -0.01815101 -0.08172943  0.08384719 -0.09193258
 -0.03359555  0.10026595 -0.02398944  0.03844016 -0.05188372 -0.07004278
 -0.03205066  0.09829774  0.02348884  0.09407142  0.01068594  0.0193983
  0.00945123 -0.07803629  0.01090545 -0.0090061   0.05219948  0.07866078
  0.09692706  0.01711654  0.03332027  0.023351   -0.02340788  0.02920269
  0.01213651  0.04699259  0.0901105  -0.10176498  0.02050138  0.06795757
 -0.03464567  0.01155584  0.00717321 -0.02840043  0.02842607  0.05776016
  0.07718832  0.02852467]",both,0.28266044618627156,1.645108268596232,0.805
145,4,NA,31,25,8,0.16666666666666666,"[ 0.05053288 -0.04131828  0.07344571  0.00369094  0.03726273  0.04454227
 -0.06980338  0.00153503 -0.03057074 -0.08793148  0.08915675 -0.08199112
 -0.05974721  0.05452671 -0.02767515  0.09281728 -0.0064399  -0.06383239
 -0.02488966  0.05602596  0.05780795  0.09040128  0.03437717  0.03285244
 -0.02417068 -0.05311841  0.02678104 -0.01670724  0.06318197  0.08706334
  0.06309217 -0.02164936 -0.02059142 -0.05373375 -0.01279397  0.08073922
  0.04385852  0.12994777  0.08802566 -0.09797835  0.0448469   0.10999934
  0.06456294  0.09149048  0.05892649 -0.04879973  0.05001946  0.11595859
  0.06002102 -0.01379756]","[ 0.05827573 -0.03191638  0.04180953  0.01374081  0.04020885  0.03875678
 -0.06131034  0.02769099 -0.0698278  -0.08234806  0.11648618 -0.08839703
 -0.02322883  0.03824643 -0.00224429  0.05655027 -0.05369397 -0.07090995
 -0.02500278  0.04527143  0.09121007  0.12812963 -0.01199186  0.03565702
  0.06376825 -0.00932822  0.06850331  0.00021799  0.06364974  0.08762827
  0.08126288 -0.0170967  -0.01077811  0.0041275  -0.04121198  0.05429965
  0.04182158  0.12326776  0.05360967 -0.11142283  0.04876402  0.09653069
  0.059969    0.07616801  0.0213214  -0.05243484  0.04997018  0.1205698
  0.04125201 -0.00817218]",both,0.18906296115749321,0.9816265981644392,0.909
146,3,LowIOS,21,15,7,0.2413793103448276,"[ 0.11574617  0.04908469  0.13935344  0.03618446  0.04658848  0.09499455
  0.00832903  0.06922812 -0.0331259  -0.13204843  0.10449978 -0.074932
 -0.0393555   0.10140168 -0.00133304  0.10906224 -0.01238544 -0.13441972
 -0.04596557  0.0194832   0.08297728  0.08170296 -0.05368136  0.025717
  0.07259087 -0.05334427  0.04017699 -0.04756687  0.02636509  0.10857543
  0.04563412 -0.01860566  0.00412194 -0.01065078 -0.04938542  0.01308354
  0.02988201  0.08747678  0.05239896 -0.10958546  0.00489863  0.09508832
  0.06691597  0.0941084   0.04563405 -0.06351836  0.06264967  0.10140973
  0.05375484 -0.01864599]","[ 0.03469993  0.03048821  0.12764703  0.00399585  0.03844244  0.10413888
 -0.05620601  0.04953082 -0.05039437 -0.08805265  0.07626265 -0.07842893
 -0.07049555  0.05637829 -0.02605341  0.05052961 -0.04830812 -0.09347166
 -0.08824562  0.10093447  0.07897815  0.1127309   0.02933758  0.02041075
  0.04931828 -0.0449727   0.08117158 -0.04404285  0.05082365  0.04700281
  0.05371108 -0.05456767 -0.02380712 -0.00336745 -0.01092326  0.01815474
  0.01776647  0.08822761  0.10809434 -0.13983798 -0.0035217   0.07802922
  0.10950183  0.10272576  0.02505106 -0.06714951  0.08614246  0.08257318
 -0.00610258  0.01216546]",both,0.25463012652245837,1.439117451198399,0.866
